customer_key,customer_id,customer_country,first_order_date,last_order_date,total_orders,total_revenue,total_profit,avg_rating,avg_order_value,is_repeat_customer,customer_lifespan_days
5467,16995,USA,2023-11-15,2025-04-03,3,4083.92,4024.45,2.3666666666666667,1361.31,True,505
5468,16996,UAE,2024-05-24,2024-05-24,1,636.9,632.65,3.4,636.9,False,0
5469,16998,Australia,2023-05-08,2023-05-08,1,321.24,311.68,4.2,321.24,False,0
5470,16999,Australia,2024-05-25,2025-02-17,2,1411.57,1373.43,2.8,705.78,True,268
5471,17000,UK,2024-06-09,2024-06-09,1,3686.75,3684.0,2.0,3686.75,False,0
5472,17002,Canada,2025-03-14,2025-03-14,1,2124.4,2102.48,4.5,2124.4,False,0
5473,17003,India,2023-12-19,2023-12-19,1,1334.05,1329.48,1.8,1334.05,False,0
5474,17004,UAE,2024-10-27,2024-10-27,1,3336.5,3328.29,3.5,3336.5,False,0
5475,17005,Canada,2023-02-19,2024-11-17,4,5665.12,5612.43,3.075,1416.28,True,637
5476,17006,Australia,2023-01-06,2025-05-31,3,2432.22,2392.89,3.266666666666667,810.74,True,876
5477,17008,USA,2024-08-29,2025-02-25,2,207.33,168.46,2.7,103.66,True,180
5478,17009,Australia,2023-05-20,2025-04-19,4,5498.48,5456.07,3.375,1374.62,True,700
5479,17010,India,2023-09-16,2025-02-28,3,5064.42,5028.83,3.033333333333333,1688.14,True,531
5480,17012,Germany,2023-03-31,2025-01-26,2,1444.66,1433.16,2.35,722.33,True,667
5481,17014,UAE,2023-05-26,2025-01-27,3,4531.99,4487.12,3.266666666666667,1510.66,True,612
5482,17015,Germany,2023-03-31,2023-07-02,2,2583.03,2563.2,2.6,1291.51,True,93
5483,17016,USA,2023-06-10,2023-06-10,1,1590.18,1578.99,4.6,1590.18,False,0
5484,17017,Australia,2023-03-06,2023-11-12,2,1239.25,1212.49,3.25,619.62,True,251
5485,17018,Australia,2023-09-17,2025-02-16,2,835.8,805.58,3.0,417.9,True,518
5486,17019,Germany,2024-09-19,2024-09-19,1,1572.35,1566.88,3.5,1572.35,False,0
5487,17021,Canada,2024-08-26,2025-05-08,2,1656.81,1624.49,1.4,828.4,True,255
5488,17022,Germany,2024-03-02,2024-03-02,1,30.94,25.24,3.2,30.94,False,0
5489,17023,India,2023-03-22,2023-06-23,2,1230.97,1184.02,4.699999999999999,615.48,True,93
5490,17024,UK,2023-03-15,2023-03-15,1,1656.12,1635.82,2.6,1656.12,False,0
5491,17026,Germany,2023-07-28,2023-07-28,1,559.45,544.04,1.1,559.45,False,0
5492,17028,Australia,2023-03-22,2024-12-17,2,2784.17,2745.76,3.3499999999999996,1392.08,True,636
5493,17029,UK,2024-07-12,2024-07-12,1,446.64,428.05,4.1,446.64,False,0
5494,17030,USA,2025-01-11,2025-01-11,1,98.72,81.26,2.7,98.72,False,0
5495,17034,Germany,2024-12-26,2024-12-26,1,147.63,141.55,2.5,147.63,False,0
5496,17035,UAE,2024-06-07,2025-05-10,4,3449.86,3393.87,2.8,862.46,True,337
5497,17036,India,2024-02-21,2025-02-25,2,1157.31,1130.09,4.550000000000001,578.66,True,370
5498,17038,Australia,2023-05-21,2023-05-21,1,642.22,624.42,1.6,642.22,False,0
5499,17039,Germany,2023-11-02,2025-06-10,2,3108.3,3080.28,1.75,1554.15,True,586
5500,17041,UAE,2023-08-26,2024-10-17,2,256.82,234.68,2.65,128.41,True,418
5501,17042,USA,2023-01-14,2025-05-31,2,2245.63,2228.97,1.75,1122.82,True,868
5502,17043,Australia,2024-11-12,2025-04-05,2,869.51,825.96,3.7,434.76,True,144
5503,17045,Australia,2023-09-09,2024-08-21,2,877.36,839.13,2.75,438.68,True,347
5504,17046,India,2024-06-02,2024-11-01,2,669.66,655.54,3.95,334.83,True,152
5505,17047,Canada,2024-07-19,2024-07-19,1,1217.01,1195.26,4.1,1217.01,False,0
5506,17048,Germany,2023-08-18,2024-03-25,2,3053.05,3022.42,2.7,1526.52,True,220
5507,17049,UK,2023-05-22,2023-05-22,1,263.44,242.86,3.0,263.44,False,0
5508,17050,Canada,2023-07-21,2025-01-24,2,239.81,222.61,3.3000000000000003,119.9,True,553
5509,17052,Australia,2025-05-18,2025-05-18,1,1125.42,1121.86,1.7,1125.42,False,0
5510,17054,Canada,2023-01-13,2023-03-27,2,1674.94,1637.96,2.75,837.47,True,73
5511,17055,Australia,2023-02-25,2023-07-04,2,1299.2,1275.05,3.35,649.6,True,129
5512,17056,Australia,2024-10-20,2024-10-20,1,1289.22,1271.05,3.1,1289.22,False,0
5513,17058,Germany,2025-03-03,2025-03-03,1,1404.7,1391.65,2.5,1404.7,False,0
5514,17059,UAE,2023-01-19,2024-08-09,2,2766.43,2728.32,2.45,1383.22,True,568
5515,17060,USA,2023-06-07,2023-06-07,1,454.87,446.63,4.8,454.87,False,0
5516,17061,UK,2024-04-21,2025-06-08,3,1522.4,1487.9,3.3666666666666667,507.47,True,413
5517,17062,India,2023-02-26,2024-10-07,3,3250.44,3188.27,3.4333333333333336,1083.48,True,589
5518,17063,USA,2024-02-23,2024-09-14,3,3450.7,3384.88,2.966666666666667,1150.23,True,204
5519,17067,Australia,2024-05-28,2024-05-28,1,171.24,164.41,3.2,171.24,False,0
5520,17068,USA,2023-09-22,2023-09-22,1,1682.97,1676.56,1.8,1682.97,False,0
5521,17069,Canada,2023-11-09,2024-09-26,2,814.73,803.93,2.9000000000000004,407.36,True,322
5522,17070,UAE,2023-03-20,2023-03-20,1,1037.4,1013.04,1.0,1037.4,False,0
5523,17072,UK,2024-03-09,2024-03-09,1,2096.4,2090.48,4.2,2096.4,False,0
5524,17075,India,2023-01-31,2023-02-18,2,3888.88,3866.11,4.05,1944.44,True,18
5525,17078,UK,2023-07-24,2024-07-31,4,6461.01,6400.33,2.025,1615.25,True,373
5526,17079,UAE,2024-07-21,2024-07-21,1,386.42,382.53,3.1,386.42,False,0
5527,17080,UAE,2024-03-13,2024-06-15,3,2636.71,2612.6,2.6999999999999997,878.9,True,94
5528,17082,USA,2023-11-11,2023-11-11,1,729.2,715.73,4.9,729.2,False,0
5529,17083,USA,2023-01-04,2023-06-20,2,1213.12,1189.61,2.85,606.56,True,167
5530,17084,UK,2023-04-29,2023-04-29,1,1374.28,1350.5,1.6,1374.28,False,0
5531,17085,Australia,2024-06-19,2024-06-19,1,2247.8,2245.77,2.0,2247.8,False,0
5532,17086,USA,2023-10-06,2023-10-06,1,598.04,576.53,1.8,598.04,False,0
5533,17087,Canada,2024-03-30,2024-05-03,2,1952.9,1939.97,2.6,976.45,True,34
5534,17088,UK,2023-08-27,2025-05-25,3,5719.65,5688.26,3.633333333333333,1906.55,True,637
5535,17089,Canada,2025-03-04,2025-03-04,1,892.11,877.78,1.7,892.11,False,0
5536,17090,UK,2024-04-10,2024-04-10,1,2213.2,2195.86,2.2,2213.2,False,0
5537,17091,Australia,2024-03-11,2024-03-11,1,368.08,362.85,4.9,368.08,False,0
5538,17092,Canada,2023-10-04,2023-10-04,1,892.22,878.79,4.4,892.22,False,0
5539,17093,Germany,2023-08-29,2023-08-29,1,1089.99,1086.38,2.7,1089.99,False,0
5540,17094,Germany,2024-08-28,2024-08-28,1,587.48,573.87,5.0,587.48,False,0
5541,17096,Canada,2025-05-10,2025-05-10,1,707.95,702.69,4.9,707.95,False,0
5542,17097,Australia,2023-02-14,2024-09-08,2,884.33,841.4,1.5499999999999998,442.16,True,572
5543,17098,Canada,2023-01-16,2025-05-06,5,2715.65,2659.56,3.2399999999999998,543.13,True,841
5544,17100,Canada,2023-01-17,2023-01-17,1,210.43,201.74,2.8,210.43,False,0
5545,17101,UAE,2023-10-20,2025-01-01,3,1156.76,1115.17,3.266666666666667,385.59,True,439
5546,17102,USA,2023-01-11,2024-02-21,2,2232.71,2208.41,1.4,1116.36,True,406
5547,17103,Canada,2023-12-30,2023-12-30,1,787.2,763.29,4.2,787.2,False,0
5548,17106,Germany,2023-07-27,2025-02-24,5,1964.41,1905.53,2.8,392.88,True,578
5549,17107,India,2025-02-25,2025-02-25,1,16.2,9.98,3.8,16.2,False,0
5550,17109,USA,2025-04-21,2025-04-21,1,2949.5,2936.21,2.4,2949.5,False,0
5551,17110,Canada,2023-02-11,2023-04-30,2,1022.72,995.86,2.3,511.36,True,78
5552,17111,Germany,2023-12-30,2025-02-17,2,3801.03,3773.5,1.25,1900.52,True,415
5553,17112,UK,2023-05-20,2024-01-07,2,1064.6,1023.37,3.8,532.3,True,232
5554,17113,UK,2023-01-13,2024-04-19,3,2609.39,2582.79,3.8000000000000003,869.8,True,462
5555,17115,UAE,2023-08-17,2023-08-17,1,237.17,220.31,4.3,237.17,False,0
5556,17116,UAE,2025-03-23,2025-03-23,1,337.02,328.33,2.6,337.02,False,0
5557,17118,UK,2024-07-24,2024-07-24,1,1162.96,1149.5,1.1,1162.96,False,0
5558,17120,India,2023-02-03,2025-05-19,3,2878.78,2834.58,3.9,959.59,True,836
5559,17122,USA,2023-08-01,2024-08-10,2,1431.43,1413.84,3.8,715.72,True,375
5560,17124,India,2025-06-05,2025-06-05,1,607.44,595.05,1.6,607.44,False,0
5561,17125,USA,2024-08-02,2024-08-02,1,411.2,386.58,1.4,411.2,False,0
5562,17126,UK,2023-09-08,2023-09-08,1,443.74,440.19,4.7,443.74,False,0
5563,17127,India,2023-05-26,2024-11-09,3,2589.98,2560.74,4.033333333333333,863.33,True,533
5564,17129,India,2023-08-11,2023-08-11,1,384.43,375.87,3.7,384.43,False,0
5565,17130,USA,2023-07-15,2023-07-15,1,1400.98,1386.61,3.9,1400.98,False,0
5566,17133,Germany,2023-05-21,2025-02-26,5,8827.71,8757.11,2.44,1765.54,True,647
5567,17134,India,2023-02-15,2024-12-06,2,1050.2,1044.35,4.25,525.1,True,660
5568,17135,UK,2023-09-15,2024-09-04,2,1482.54,1464.31,3.6500000000000004,741.27,True,355
5569,17136,Australia,2023-05-13,2024-06-18,4,6429.59,6374.34,2.8,1607.4,True,402
5570,17138,UK,2023-08-12,2025-03-14,3,3470.16,3443.16,3.033333333333333,1156.72,True,580
5571,17139,India,2025-05-20,2025-06-14,2,1025.52,1008.18,2.2,512.76,True,25
5572,17140,USA,2023-11-16,2023-11-16,1,1246.92,1234.86,5.0,1246.92,False,0
5573,17142,India,2023-03-21,2023-03-21,1,369.9,362.25,3.4,369.9,False,0
5574,17143,Australia,2023-12-11,2025-03-08,2,1811.07,1773.49,3.1,905.54,True,453
5575,17144,UAE,2023-01-11,2023-01-11,1,781.94,761.79,4.5,781.94,False,0
5576,17145,Canada,2024-01-04,2024-01-04,1,234.63,230.93,5.0,234.63,False,0
5577,17146,UAE,2023-08-20,2025-03-18,4,5555.08,5505.77,3.05,1388.77,True,576
5578,17147,Australia,2023-05-12,2024-09-12,2,2016.15,1992.38,2.55,1008.08,True,489
5579,17148,Australia,2025-05-08,2025-05-11,2,3510.85,3481.39,3.5,1755.42,True,3
5580,17150,Germany,2023-05-05,2024-12-27,2,4318.15,4287.35,3.3,2159.07,True,602
5581,17151,Canada,2023-06-23,2025-04-11,2,1288.78,1266.31,4.0,644.39,True,658
5582,17152,Canada,2025-06-06,2025-06-06,1,345.82,321.18,3.8,345.82,False,0
5583,17153,Australia,2023-06-05,2025-04-16,3,1948.94,1924.16,2.3666666666666667,649.65,True,681
5584,17154,UAE,2023-02-04,2025-03-29,3,3137.62,3100.22,3.3000000000000003,1045.87,True,784
5585,17155,USA,2023-04-14,2024-11-28,3,935.54,897.39,2.8000000000000003,311.85,True,594
5586,17157,UK,2023-07-27,2025-02-06,2,2916.77,2896.09,1.75,1458.38,True,560
5587,17158,USA,2023-01-16,2023-01-16,1,1417.32,1410.84,4.8,1417.32,False,0
5588,17159,Canada,2023-05-08,2023-12-07,2,3572.55,3568.0,3.5,1786.28,True,213
5589,17161,Germany,2023-05-03,2023-05-03,1,853.02,828.83,1.5,853.02,False,0
5590,17163,Australia,2025-01-24,2025-01-24,1,395.28,374.05,3.3,395.28,False,0
5591,17165,UK,2023-07-12,2025-01-21,2,1564.24,1554.22,3.05,782.12,True,559
5592,17166,USA,2023-02-16,2024-12-17,2,1986.45,1950.42,3.4000000000000004,993.22,True,670
5593,17167,Australia,2023-03-29,2023-03-29,1,861.95,849.92,1.4,861.95,False,0
5594,17169,Australia,2024-04-16,2025-02-06,2,2870.17,2842.16,2.8,1435.08,True,296
5595,17170,India,2024-02-13,2024-02-13,1,1046.48,1039.12,1.2,1046.48,False,0
5596,17172,Canada,2023-11-17,2025-03-20,3,1504.07,1464.04,3.9333333333333336,501.36,True,489
5597,17173,UK,2023-02-11,2025-02-06,5,4202.84,4113.79,3.6800000000000006,840.57,True,726
5598,17175,Canada,2023-10-13,2024-02-21,3,2719.91,2687.96,1.8999999999999997,906.64,True,131
5599,17176,UK,2023-05-02,2023-05-02,1,127.35,122.74,1.2,127.35,False,0
5600,17177,Germany,2024-05-26,2025-06-06,2,1550.92,1533.59,3.4000000000000004,775.46,True,376
5601,17179,UK,2023-10-25,2024-06-28,3,3560.78,3523.14,3.0666666666666664,1186.93,True,247
5602,17181,UAE,2023-08-02,2025-02-19,3,235.21,213.86,3.233333333333333,78.4,True,567
5603,17182,UK,2024-10-10,2024-10-10,1,700.05,697.33,4.2,700.05,False,0
5604,17183,Germany,2025-04-30,2025-04-30,1,1449.69,1445.47,1.6,1449.69,False,0
5605,17184,India,2023-05-25,2024-11-02,2,357.78,334.17,2.75,178.89,True,527
5606,17185,UK,2023-09-10,2023-09-10,1,276.88,251.91,3.4,276.88,False,0
5607,17189,Canada,2023-07-07,2023-07-07,1,448.48,424.12,1.5,448.48,False,0
5608,17190,UAE,2023-01-31,2025-03-07,2,427.91,398.29,1.95,213.96,True,766
5609,17191,Canada,2024-12-11,2024-12-11,1,1536.72,1519.06,4.8,1536.72,False,0
5610,17192,India,2023-08-08,2023-08-08,1,288.79,284.6,4.6,288.79,False,0
5611,17193,India,2024-05-04,2024-08-28,3,3087.97,3045.44,3.1333333333333333,1029.32,True,116
5612,17194,UK,2024-07-09,2024-07-09,1,2454.84,2435.58,4.0,2454.84,False,0
5613,17195,Australia,2024-03-31,2024-07-27,3,3559.21,3516.47,2.433333333333333,1186.4,True,118
5614,17196,India,2023-09-26,2023-12-26,3,6441.27,6405.36,2.1,2147.09,True,91
5615,17197,Australia,2024-04-04,2024-04-04,1,570.88,557.87,3.5,570.88,False,0
5616,17199,Australia,2024-07-06,2024-07-06,1,1559.56,1552.76,3.8,1559.56,False,0
5617,17202,UAE,2023-11-19,2023-11-19,1,549.1,524.37,2.7,549.1,False,0
5618,17203,Germany,2024-01-02,2024-02-09,2,292.02,280.42,3.8,146.01,True,38
5619,17204,UAE,2024-06-28,2025-02-09,3,1521.58,1491.34,2.5333333333333337,507.19,True,226
5620,17205,India,2023-03-04,2024-03-31,2,2488.11,2456.95,2.5999999999999996,1244.05,True,393
5621,17206,Canada,2024-05-25,2024-05-25,1,376.98,370.63,2.7,376.98,False,0
5622,17208,Germany,2023-07-13,2023-07-22,2,737.74,712.69,4.449999999999999,368.87,True,9
5623,17209,USA,2024-06-16,2024-06-16,1,1711.1,1692.17,1.3,1711.1,False,0
5624,17210,UK,2024-03-24,2025-01-10,2,1571.25,1542.15,2.2,785.62,True,292
5625,17211,UAE,2023-04-29,2025-04-23,3,1305.28,1268.4,3.033333333333333,435.09,True,725
5626,17212,Australia,2023-04-24,2023-04-24,1,1327.41,1315.66,2.7,1327.41,False,0
5627,17213,UAE,2023-10-21,2024-10-15,4,4228.86,4175.41,3.1500000000000004,1057.21,True,360
5628,17214,UAE,2024-02-17,2024-02-17,1,283.95,266.64,2.2,283.95,False,0
5629,17216,India,2023-12-15,2025-02-03,3,5967.08,5911.71,2.3000000000000003,1989.03,True,416
5630,17218,UK,2023-05-14,2025-05-11,5,3634.76,3543.37,3.3200000000000003,726.95,True,728
5631,17219,Canada,2023-11-17,2024-02-18,2,1618.33,1580.35,1.55,809.16,True,93
5632,17220,UAE,2024-05-15,2024-07-12,2,5758.72,5730.93,1.6,2879.36,True,58
5633,17221,USA,2024-10-26,2025-03-23,2,2476.51,2463.75,3.15,1238.26,True,148
5634,17222,Canada,2025-05-01,2025-05-01,1,1102.82,1098.65,2.7,1102.82,False,0
5635,17223,Australia,2023-10-03,2024-05-29,2,845.26,809.76,3.5,422.63,True,239
5636,17224,USA,2023-05-27,2024-03-08,3,2814.76,2766.33,1.8,938.25,True,286
5637,17226,Canada,2023-11-09,2023-11-09,1,1693.55,1689.09,3.4,1693.55,False,0
5638,17227,USA,2024-04-14,2024-04-14,1,1729.5,1724.19,3.5,1729.5,False,0
5639,17228,USA,2023-05-03,2024-06-08,2,1663.42,1621.17,1.5,831.71,True,402
5640,17229,UAE,2023-09-25,2023-09-25,1,1459.7,1453.26,4.0,1459.7,False,0
5641,17232,Germany,2023-12-31,2024-07-01,3,6113.59,6082.91,4.033333333333334,2037.86,True,183
5642,17233,Germany,2025-04-03,2025-04-03,1,2293.9,2283.65,4.8,2293.9,False,0
5643,17235,Canada,2023-11-20,2023-12-17,2,663.12,637.33,3.3,331.56,True,27
5644,17236,UAE,2023-06-26,2025-01-10,3,3220.76,3174.42,1.5999999999999999,1073.59,True,564
5645,17237,Germany,2024-08-12,2024-08-12,1,822.4,818.68,1.2,822.4,False,0
5646,17238,Germany,2024-12-26,2024-12-26,1,926.12,920.45,2.9,926.12,False,0
5647,17239,UK,2025-01-16,2025-01-16,1,2349.4,2330.81,3.9,2349.4,False,0
5648,17240,Germany,2023-07-22,2024-05-08,2,2712.41,2681.59,4.15,1356.2,True,291
5649,17241,Germany,2024-09-03,2024-09-03,1,257.6,254.99,2.1,257.6,False,0
5650,17242,Germany,2025-04-12,2025-04-12,1,2444.84,2436.58,2.3,2444.84,False,0
5651,17243,India,2025-05-24,2025-05-24,1,1582.59,1565.97,1.2,1582.59,False,0
5652,17245,Germany,2024-09-24,2025-01-11,2,932.61,909.23,2.8,466.3,True,109
5653,17246,USA,2025-02-05,2025-02-05,1,212.88,201.19,4.1,212.88,False,0
5654,17248,India,2023-10-11,2025-04-04,3,1517.06,1469.32,2.9333333333333336,505.69,True,541
5655,17249,UK,2025-05-12,2025-05-12,1,189.84,179.48,2.3,189.84,False,0
5656,17250,India,2024-01-29,2025-01-29,3,3272.29,3235.78,3.7999999999999994,1090.76,True,366
5657,17252,UAE,2025-01-16,2025-01-16,1,1372.62,1350.29,3.7,1372.62,False,0
5658,17253,Germany,2023-04-01,2024-10-02,3,1681.51,1637.46,3.466666666666667,560.5,True,550
5659,17254,India,2023-04-03,2023-11-13,2,1840.9,1814.19,3.7,920.45,True,224
5660,17256,Germany,2023-05-06,2025-06-16,4,4371.49,4328.09,3.025,1092.87,True,772
5661,17257,Australia,2024-01-29,2025-06-01,2,2296.12,2273.21,3.5,1148.06,True,489
5662,17258,Canada,2025-02-08,2025-02-08,1,813.9,805.03,3.1,813.9,False,0
5663,17259,UAE,2025-03-23,2025-03-23,1,473.92,459.97,3.8,473.92,False,0
5664,17260,USA,2023-01-31,2023-01-31,1,796.58,791.96,4.7,796.58,False,0
5665,17261,Canada,2025-02-08,2025-02-08,1,1235.7,1231.34,1.8,1235.7,False,0
5666,17262,UAE,2023-05-05,2023-05-05,1,1173.93,1169.71,3.1,1173.93,False,0
5667,17263,Canada,2023-04-24,2023-08-05,2,3624.58,3593.21,2.6,1812.29,True,103
5668,17264,USA,2023-07-14,2024-09-06,2,2659.26,2641.53,1.75,1329.63,True,420
5669,17265,USA,2025-02-15,2025-02-15,1,2745.3,2743.06,3.1,2745.3,False,0
5670,17267,UAE,2024-04-20,2024-04-20,1,633.4,615.83,2.7,633.4,False,0
5671,17268,UAE,2024-03-31,2024-03-31,1,1262.32,1257.36,4.0,1262.32,False,0
5672,17269,Australia,2023-03-15,2024-10-04,2,1845.44,1813.58,4.800000000000001,922.72,True,569
5673,17270,USA,2025-03-23,2025-03-23,1,1978.4,1974.64,1.4,1978.4,False,0
5674,17272,Australia,2023-04-12,2024-03-19,3,2321.59,2272.63,3.1333333333333333,773.86,True,342
5675,17273,Canada,2024-04-03,2024-04-03,1,343.2,327.25,1.2,343.2,False,0
5676,17274,UAE,2023-09-02,2025-03-09,3,3923.6,3878.12,4.033333333333333,1307.87,True,554
5677,17275,Australia,2023-01-29,2024-11-27,3,1839.44,1787.37,2.6666666666666665,613.15,True,668
5678,17276,Australia,2024-01-06,2024-01-06,1,366.03,351.23,1.7,366.03,False,0
5679,17278,Australia,2024-12-23,2025-05-23,2,3189.28,3182.97,3.1500000000000004,1594.64,True,151
5680,17280,USA,2023-04-15,2023-12-13,3,2751.43,2731.14,3.4,917.14,True,242
5681,17281,Australia,2024-10-26,2024-10-26,1,2823.76,2817.73,3.7,2823.76,False,0
5682,17282,UAE,2023-07-14,2024-12-21,2,2399.05,2377.71,3.65,1199.53,True,526
5683,17284,Canada,2024-05-12,2025-06-14,2,1795.66,1762.78,4.1,897.83,True,398
5684,17285,Australia,2024-03-19,2024-03-19,1,38.49,25.35,3.6,38.49,False,0
5685,17286,USA,2023-03-26,2023-03-26,1,513.96,503.44,3.1,513.96,False,0
5686,17287,UAE,2023-06-13,2023-10-03,2,2934.74,2904.07,3.5,1467.37,True,112
5687,17289,Germany,2023-05-06,2024-06-11,2,2191.67,2156.86,3.4,1095.84,True,402
5688,17292,UAE,2023-03-01,2024-08-26,2,1488.2,1459.17,4.15,744.1,True,544
5689,17293,UAE,2023-08-16,2024-08-25,3,4352.11,4323.62,3.8333333333333335,1450.7,True,375
5690,17294,Germany,2024-04-23,2024-04-23,1,235.33,213.9,1.2,235.33,False,0
5691,17295,Canada,2024-01-11,2024-01-11,1,809.2,806.22,2.5,809.2,False,0
5692,17296,India,2023-12-08,2025-02-16,2,152.37,137.22,2.6,76.18,True,436
5693,17297,Canada,2024-04-27,2024-04-27,1,1383.42,1381.18,2.8,1383.42,False,0
5694,17300,Canada,2023-04-14,2023-04-14,1,2283.5,2267.2,1.0,2283.5,False,0
5695,17302,UK,2024-08-30,2024-08-30,1,979.8,957.87,4.5,979.8,False,0
5696,17304,India,2023-05-01,2024-01-30,2,1926.1,1903.89,3.1,963.05,True,274
5697,17305,India,2023-10-19,2023-10-19,1,624.46,622.36,2.3,624.46,False,0
5698,17306,UAE,2025-02-16,2025-02-16,1,1229.06,1224.41,2.2,1229.06,False,0
5699,17307,USA,2024-08-19,2024-08-19,1,356.4,352.98,5.0,356.4,False,0
5700,17309,Australia,2024-11-18,2025-01-23,2,2420.78,2383.78,4.5,1210.39,True,66
5701,17310,Canada,2024-06-25,2024-06-25,1,498.75,494.37,3.7,498.75,False,0
5702,17311,Germany,2023-11-27,2024-09-08,3,2507.16,2452.7,4.033333333333333,835.72,True,286
5703,17312,Australia,2023-10-27,2025-04-10,3,1628.86,1596.99,3.6666666666666665,542.95,True,531
5704,17313,UAE,2023-10-31,2025-02-13,2,3452.25,3423.17,2.5,1726.12,True,471
5705,17317,Australia,2023-07-31,2023-12-20,2,3163.12,3135.41,1.45,1581.56,True,142
5706,17318,Germany,2023-01-05,2023-01-05,1,558.08,538.61,1.3,558.08,False,0
5707,17323,UAE,2023-12-06,2023-12-06,1,881.04,861.04,4.7,881.04,False,0
5708,17324,USA,2024-11-21,2024-11-21,1,2676.84,2671.47,2.2,2676.84,False,0
5709,17325,Canada,2023-06-21,2023-06-21,1,1469.28,1455.16,1.7,1469.28,False,0
5710,17327,UAE,2023-07-22,2023-07-22,1,203.5,188.3,2.0,203.5,False,0
5711,17328,UAE,2023-08-20,2025-02-23,3,2903.69,2862.63,2.8000000000000003,967.9,True,553
5712,17330,Australia,2023-02-16,2023-12-25,3,1773.13,1739.24,3.8666666666666667,591.04,True,312
5713,17332,India,2023-07-11,2023-07-11,1,1408.59,1399.66,3.7,1408.59,False,0
5714,17333,UK,2023-05-07,2023-05-07,1,403.86,396.54,2.5,403.86,False,0
5715,17334,Canada,2023-08-07,2025-01-22,3,862.05,816.37,2.9,287.35,True,534
5716,17337,UAE,2023-01-08,2025-02-21,2,1294.91,1269.72,4.25,647.46,True,775
5717,17338,Canada,2023-06-30,2023-06-30,1,1297.02,1273.76,5.0,1297.02,False,0
5718,17341,UAE,2023-03-26,2024-05-17,2,1228.2,1207.18,1.6,614.1,True,418
5719,17342,UAE,2023-02-21,2025-03-14,2,815.06,790.64,3.0,407.53,True,752
5720,17343,UAE,2024-06-30,2024-06-30,1,107.16,85.73,2.5,107.16,False,0
5721,17345,Germany,2023-05-16,2023-05-16,1,1669.12,1644.44,1.5,1669.12,False,0
5722,17346,Canada,2023-07-11,2024-05-25,2,682.13,674.35,2.4,341.06,True,319
5723,17347,USA,2024-06-08,2024-06-08,1,907.48,902.61,2.1,907.48,False,0
5724,17348,USA,2024-06-02,2024-09-14,2,1513.14,1477.15,1.95,756.57,True,104
5725,17349,India,2023-11-09,2023-11-09,1,70.3,51.89,2.0,70.3,False,0
5726,17350,Australia,2024-05-29,2024-10-23,2,1960.25,1944.38,3.25,980.12,True,147
5727,17351,UK,2024-01-25,2024-01-25,1,558.54,543.61,3.5,558.54,False,0
5728,17353,USA,2023-06-05,2024-12-03,5,5117.83,5058.88,3.18,1023.57,True,547
5729,17356,Germany,2023-07-29,2025-01-11,5,3423.4,3343.97,2.84,684.68,True,532
5730,17357,Germany,2024-04-03,2024-12-30,3,4164.03,4115.6,1.7666666666666666,1388.01,True,271
5731,17358,Germany,2023-12-01,2024-01-18,2,1879.74,1850.64,2.95,939.87,True,48
5732,17359,UAE,2025-06-10,2025-06-10,1,612.78,589.33,3.3,612.78,False,0
5733,17360,USA,2024-05-06,2024-05-06,1,419.58,417.53,1.9,419.58,False,0
5734,17361,USA,2023-02-08,2025-05-06,4,2504.76,2461.65,3.2,626.19,True,818
5735,17362,India,2023-09-24,2023-09-24,1,1610.04,1602.85,4.6,1610.04,False,0
5736,17364,USA,2023-02-27,2025-04-18,3,3671.86,3638.47,3.1333333333333333,1223.95,True,781
5737,17366,UAE,2023-11-04,2025-04-10,2,1152.69,1115.49,3.3000000000000003,576.34,True,523
5738,17367,Germany,2023-07-29,2024-01-22,2,754.15,724.19,4.25,377.08,True,177
5739,17368,Australia,2023-09-10,2025-04-10,2,3012.34,2993.75,3.4000000000000004,1506.17,True,578
5740,17369,Germany,2024-12-12,2024-12-12,1,2104.56,2102.48,4.3,2104.56,False,0
5741,17370,Australia,2023-01-04,2025-01-27,5,7785.82,7713.67,3.2399999999999998,1557.16,True,754
5742,17371,Australia,2023-07-20,2024-10-09,3,2888.59,2855.4,2.1333333333333333,962.86,True,447
5743,17372,UK,2023-11-04,2023-11-04,1,65.01,52.01,4.8,65.01,False,0
5744,17373,USA,2024-06-11,2024-06-11,1,462.37,459.0,4.6,462.37,False,0
5745,17374,UK,2025-01-27,2025-01-27,1,305.72,288.43,1.7,305.72,False,0
5746,17375,Germany,2023-05-09,2024-05-22,3,2100.47,2040.66,3.266666666666667,700.16,True,379
